problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→results-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→results-similarity;100]→quality→privacy";"all→percentile[quality→results-similarity;100]→quality→results-similarity";"all→percentile[quality→results-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→results-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→results-similarity;75]→quality→privacy";"all→percentile[quality→results-similarity;75]→quality→results-similarity";"all→percentile[quality→results-similarity;75]→solution"
datasets/airQuality_parallel.csv;nsga2;1;24;2400;2400;6.37000e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(RH > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(RH > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;25;2500;2500;6.62190e+01;100;100;100;1.00000e+00;9.90000e-01;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S4(NO2) > 9.7600) };7.39254e-01;9.36567e-01;Pipeline { filter(RH < 250000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;26;2600;2600;6.86430e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) < 428.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(AH < 2230000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;27;2700;2700;7.09450e+01;100;100;100;1.00000e+00;9.90000e-01;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(T < 978000000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(RH > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;28;2800;2800;7.32170e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(T < 670000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S3(NOx) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;29;2900;2900;7.55490e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S3(NOx) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;30;3000;3000;7.80240e+01;100;100;100;1.00000e+00;9.90000e-01;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S3(NOx) < 6840.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S4(NO2) < 235000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;31;3100;3100;8.05170e+01;100;100;100;1.00000e+00;9.90000e-01;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) > 0.0005) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) < 475000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;32;3200;3200;8.27300e+01;100;100;100;1.00000e+00;9.80000e-01;5.00000e-02;7.75659e-01;8.58252e-01;Pipeline { filter(C6H6(GT) < 42.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S1(CO) < 6450000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;33;3300;3300;8.52190e+01;100;100;100;1.00000e+00;9.90000e-01;5.00000e-02;7.75659e-01;8.58252e-01;Pipeline { filter(C6H6(GT) < 42.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) > 0.0084) | filter(PT08.S3(NOx) > 1.8800) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) < 5300000000.0000) }
